study_id,session_date,session_time,trial_number,trial_type,category,subtype,image_name,id,designed_typicality,rating,rt,participant_id
borrowing_adult_artifacts,01/21/2026,17:37:00,21,typicality_rating,shoes,loafer,shoe_loafer_1_1.png,1,1,88,2692,20
borrowing_adult_artifacts,01/21/2026,17:37:00,22,typicality_rating,hats,party,hat_party_1_2.png,1,2,31,4969,20
borrowing_adult_artifacts,01/21/2026,17:37:00,23,typicality_rating,flowers,star,flower_star_1_1.png,1,1,81,4520,20
borrowing_adult_artifacts,01/21/2026,17:37:00,24,typicality_rating,mushrooms,bell,mushroom_bell_1_2.png,1,2,44,4429,20
borrowing_adult_artifacts,01/21/2026,17:37:00,25,typicality_rating,strawberries,strawberry,strawberry_strawberry_1_0.png,1,0,93,2842,20
borrowing_adult_artifacts,01/21/2026,17:37:00,26,typicality_rating,spoons,teaspoon,spoon_teaspoon_1_1.png,1,1,94,4203,20
borrowing_adult_artifacts,01/21/2026,17:37:00,27,typicality_rating,spoons,square,spoon_square_1_2.png,1,2,27,3504,20
borrowing_adult_artifacts,01/21/2026,17:37:00,28,typicality_rating,broccoli,broccoli,broccoli_broccoli_1_0.png,1,0,80,2527,20
borrowing_adult_artifacts,01/21/2026,17:37:00,29,typicality_rating,leaves,bean,leaf_bean_1_2.png,1,2,1,3434,20
borrowing_adult_artifacts,01/21/2026,17:37:00,30,typicality_rating,apples,apple,apple_apple_1_0.png,1,0,47,3287,20
borrowing_adult_artifacts,01/21/2026,17:37:00,31,typicality_rating,shells,fan,shell_fan_1_1.png,1,1,4,4029,20
borrowing_adult_artifacts,01/21/2026,17:37:00,32,typicality_rating,cups,sherry,cup_sherry_1_2.png,1,2,26,4761,20
borrowing_adult_artifacts,01/21/2026,17:37:00,33,typicality_rating,hats,ballcap,hat_ballcap_1_1.png,1,1,98,2809,20
borrowing_adult_artifacts,01/21/2026,17:37:00,34,typicality_rating,shoes,sneaker,shoe_sneaker_1_1.png,1,1,97,2893,20
borrowing_adult_artifacts,01/21/2026,17:37:00,35,typicality_rating,hats,jester,hat_jester_1_2.png,1,2,0,3063,20
borrowing_adult_artifacts,01/21/2026,17:37:00,36,typicality_rating,spoons,slotted,spoon_slotted_1_2.png,1,2,86,2870,20
borrowing_adult_artifacts,01/21/2026,17:37:00,37,typicality_rating,shells,spiral,shell_spiral_1_1.png,1,1,28,7198,20
borrowing_adult_artifacts,01/21/2026,17:37:00,38,typicality_rating,carrots,carrot,carrot_carrot_1_0.png,1,0,95,3303,20
borrowing_adult_artifacts,01/21/2026,17:37:00,39,typicality_rating,cups,twohandled,cup_twohandled_1_2.png,1,2,68,11815,20
borrowing_adult_artifacts,01/21/2026,20:17:11,0,typicality_rating,apples,apple,apple_apple_6_0.png,6,0,83,17365,23
borrowing_adult_artifacts,01/21/2026,20:17:11,1,typicality_rating,flowers,iris,flower_iris_3_2.png,3,2,70,6072,23
borrowing_adult_artifacts,01/21/2026,20:17:11,2,typicality_rating,spoons,teaspoon,spoon_teaspoon_3_1.png,3,1,86,6177,23
borrowing_adult_artifacts,01/21/2026,20:17:11,3,typicality_rating,flowers,star,flower_star_3_1.png,3,1,70,11252,23
borrowing_adult_artifacts,01/21/2026,20:17:11,4,typicality_rating,shells,spiral,shell_spiral_3_1.png,3,1,61,7195,23
borrowing_adult_artifacts,01/21/2026,20:17:11,5,typicality_rating,strawberries,strawberry,strawberry_strawberry_6_0.png,6,0,68,5563,23
borrowing_adult_artifacts,01/21/2026,20:17:11,6,typicality_rating,leaves,oak,leaf_oak_3_1.png,3,1,76,7230,23
borrowing_adult_artifacts,01/21/2026,20:17:11,7,typicality_rating,apples,apple,apple_apple_5_0.png,5,0,62,5133,23
borrowing_adult_artifacts,01/21/2026,20:17:11,8,typicality_rating,broccoli,broccoli,broccoli_broccoli_6_0.png,6,0,70,4355,23
borrowing_adult_artifacts,01/21/2026,20:17:11,9,typicality_rating,mushrooms,toadstool,mushroom_toadstool_3_1.png,3,1,75,3794,23
borrowing_adult_artifacts,01/21/2026,20:17:11,10,typicality_rating,carrots,carrot,carrot_carrot_5_0.png,5,0,96,5400,23
borrowing_adult_artifacts,01/21/2026,20:17:11,11,typicality_rating,cups,sherry,cup_sherry_3_2.png,3,2,54,10185,23
borrowing_adult_artifacts,01/21/2026,20:17:11,12,typicality_rating,flowers,trumpet,flower_trumpet_3_2.png,3,2,79,7263,23
borrowing_adult_artifacts,01/21/2026,20:17:11,13,typicality_rating,spoons,square,spoon_square_3_2.png,3,2,3,6547,23
borrowing_adult_artifacts,01/21/2026,20:17:11,14,typicality_rating,shoes,sneaker,shoe_sneaker_3_1.png,3,1,100,5714,23
borrowing_adult_artifacts,01/21/2026,20:17:11,15,typicality_rating,shells,fan,shell_fan_3_1.png,3,1,86,7387,23
borrowing_adult_artifacts,01/21/2026,20:17:11,16,typicality_rating,shoes,loafer,shoe_loafer_3_1.png,3,1,100,3983,23
borrowing_adult_artifacts,01/21/2026,20:17:11,17,typicality_rating,hats,ballcap,hat_ballcap_3_1.png,3,1,100,4381,23
borrowing_adult_artifacts,01/21/2026,20:17:11,18,typicality_rating,leaves,droplet,leaf_droplet_3_1.png,3,1,100,7036,23
borrowing_adult_artifacts,01/21/2026,20:17:11,19,typicality_rating,spoons,soup,spoon_soup_3_1.png,3,1,100,5591,23
borrowing_adult_artifacts,01/21/2026,20:17:11,20,typicality_rating,mushrooms,enoki,mushroom_enoki_3_1.png,3,1,92,5187,23
borrowing_adult_artifacts,01/21/2026,20:17:11,21,typicality_rating,shoes,elf,shoe_elf_3_2.png,3,2,85,9410,23
borrowing_adult_artifacts,01/21/2026,20:17:11,22,typicality_rating,hats,jester,hat_jester_3_2.png,3,2,97,5518,23
borrowing_adult_artifacts,01/21/2026,20:17:11,23,typicality_rating,flowers,round,flower_round_3_1.png,3,1,100,6096,23
borrowing_adult_artifacts,01/21/2026,20:17:11,24,typicality_rating,spoons,slotted,spoon_slotted_3_2.png,3,2,82,5584,23
borrowing_adult_artifacts,01/21/2026,20:17:11,25,typicality_rating,leaves,bean,leaf_bean_3_2.png,3,2,42,6342,23
borrowing_adult_artifacts,01/21/2026,20:17:11,26,typicality_rating,leaves,heart,leaf_heart_3_2.png,3,2,57,5474,23
borrowing_adult_artifacts,01/21/2026,20:17:11,27,typicality_rating,cups,teacup,cup_teacup_3_1.png,3,1,100,4296,23
borrowing_adult_artifacts,01/21/2026,20:17:11,28,typicality_rating,mushrooms,bell,mushroom_bell_3_2.png,3,2,89,6834,23
borrowing_adult_artifacts,01/21/2026,20:17:11,29,typicality_rating,cups,glass,cup_glass_3_1.png,3,1,75,7144,23
borrowing_adult_artifacts,01/21/2026,20:17:11,30,typicality_rating,shells,urn,shell_urn_3_2.png,3,2,90,6760,23
borrowing_adult_artifacts,01/21/2026,20:17:11,31,typicality_rating,carrots,carrot,carrot_carrot_6_0.png,6,0,100,3311,23
borrowing_adult_artifacts,01/21/2026,20:17:11,32,typicality_rating,shoes,ghillie,shoe_ghillie_3_2.png,3,2,71,7391,23
borrowing_adult_artifacts,01/21/2026,20:17:11,33,typicality_rating,shells,stingray,shell_stingray_3_2.png,3,2,36,5777,23
borrowing_adult_artifacts,01/21/2026,20:17:11,34,typicality_rating,hats,sun,hat_sun_3_1.png,3,1,100,3666,23
borrowing_adult_artifacts,01/21/2026,20:17:11,35,typicality_rating,hats,party,hat_party_3_2.png,3,2,100,3816,23
borrowing_adult_artifacts,01/21/2026,20:17:11,36,typicality_rating,mushrooms,disc,mushroom_disc_3_2.png,3,2,31,4013,23
borrowing_adult_artifacts,01/21/2026,20:17:11,37,typicality_rating,broccoli,broccoli,broccoli_broccoli_5_0.png,5,0,100,5136,23
borrowing_adult_artifacts,01/21/2026,20:17:11,38,typicality_rating,strawberries,strawberry,strawberry_strawberry_5_0.png,5,0,50,4278,23
borrowing_adult_artifacts,01/21/2026,20:17:11,39,typicality_rating,cups,twohandled,cup_twohandled_3_2.png,3,2,67,5713,23
borrowing_adult_artifacts,01/21/2026,20:33:17,0,typicality_rating,mushrooms,bell,mushroom_bell_2_2.png,2,2,61,7091,15
borrowing_adult_artifacts,01/21/2026,20:33:17,1,typicality_rating,shoes,sneaker,shoe_sneaker_2_1.png,2,1,100,2963,15
borrowing_adult_artifacts,01/21/2026,20:33:17,2,typicality_rating,carrots,carrot,carrot_carrot_3_0.png,3,0,94,3778,15
borrowing_adult_artifacts,01/21/2026,20:33:17,3,typicality_rating,flowers,star,flower_star_2_1.png,2,1,91,5266,15
borrowing_adult_artifacts,01/21/2026,20:33:17,4,typicality_rating,shells,urn,shell_urn_2_2.png,2,2,81,4163,15
borrowing_adult_artifacts,01/21/2026,20:33:17,5,typicality_rating,apples,apple,apple_apple_4_0.png,4,0,98,2529,15
borrowing_adult_artifacts,01/21/2026,20:33:17,6,typicality_rating,leaves,oak,leaf_oak_2_1.png,2,1,100,2747,15
borrowing_adult_artifacts,01/21/2026,20:33:17,7,typicality_rating,leaves,droplet,leaf_droplet_2_1.png,2,1,100,2696,15
borrowing_adult_artifacts,01/21/2026,20:33:17,8,typicality_rating,mushrooms,disc,mushroom_disc_2_2.png,2,2,50,3463,15
borrowing_adult_artifacts,01/21/2026,20:33:17,9,typicality_rating,spoons,square,spoon_square_2_2.png,2,2,96,5784,15
borrowing_adult_artifacts,01/21/2026,20:33:17,10,typicality_rating,mushrooms,enoki,mushroom_enoki_2_1.png,2,1,50,2264,15
borrowing_adult_artifacts,01/21/2026,20:33:17,11,typicality_rating,apples,apple,apple_apple_3_0.png,3,0,99,6981,15
borrowing_adult_artifacts,01/21/2026,20:33:17,12,typicality_rating,cups,glass,cup_glass_2_1.png,2,1,61,4316,15
borrowing_adult_artifacts,01/21/2026,20:33:17,13,typicality_rating,shells,fan,shell_fan_2_1.png,2,1,33,3497,15
borrowing_adult_artifacts,01/21/2026,20:33:17,14,typicality_rating,broccoli,broccoli,broccoli_broccoli_4_0.png,4,0,71,2948,15
borrowing_adult_artifacts,01/21/2026,20:33:17,15,typicality_rating,shells,spiral,shell_spiral_2_1.png,2,1,30,4814,15
borrowing_adult_artifacts,01/21/2026,20:33:17,16,typicality_rating,strawberries,strawberry,strawberry_strawberry_3_0.png,3,0,100,2947,15
borrowing_adult_artifacts,01/21/2026,20:33:17,17,typicality_rating,spoons,soup,spoon_soup_2_1.png,2,1,62,2514,15
borrowing_adult_artifacts,01/21/2026,20:33:17,18,typicality_rating,leaves,heart,leaf_heart_2_2.png,2,2,39,3764,15
borrowing_adult_artifacts,01/21/2026,20:33:17,19,typicality_rating,hats,ballcap,hat_ballcap_2_1.png,2,1,77,21880,15
borrowing_adult_artifacts,01/21/2026,20:33:17,20,typicality_rating,carrots,carrot,carrot_carrot_4_0.png,4,0,79,2713,15
borrowing_adult_artifacts,01/21/2026,20:33:17,21,typicality_rating,cups,twohandled,cup_twohandled_2_2.png,2,2,0,2830,15
borrowing_adult_artifacts,01/21/2026,20:33:17,22,typicality_rating,hats,sun,hat_sun_2_1.png,2,1,40,3581,15
borrowing_adult_artifacts,01/21/2026,20:33:17,23,typicality_rating,flowers,round,flower_round_2_1.png,2,1,61,2364,15
borrowing_adult_artifacts,01/21/2026,20:33:17,24,typicality_rating,strawberries,strawberry,strawberry_strawberry_4_0.png,4,0,95,2364,15
borrowing_adult_artifacts,01/21/2026,20:33:17,25,typicality_rating,flowers,trumpet,flower_trumpet_2_2.png,2,2,23,3280,15
borrowing_adult_artifacts,01/21/2026,20:33:17,26,typicality_rating,leaves,bean,leaf_bean_2_2.png,2,2,2,3899,15
borrowing_adult_artifacts,01/21/2026,20:33:17,27,typicality_rating,hats,party,hat_party_2_2.png,2,2,16,5247,15
borrowing_adult_artifacts,01/21/2026,20:33:17,28,typicality_rating,cups,teacup,cup_teacup_2_1.png,2,1,74,2564,15
borrowing_adult_artifacts,01/21/2026,20:33:17,29,typicality_rating,broccoli,broccoli,broccoli_broccoli_3_0.png,3,0,68,3448,15
borrowing_adult_artifacts,01/21/2026,20:33:17,30,typicality_rating,shoes,loafer,shoe_loafer_2_1.png,2,1,34,5397,15
borrowing_adult_artifacts,01/21/2026,20:33:17,31,typicality_rating,shells,stingray,shell_stingray_2_2.png,2,2,0,2930,15
borrowing_adult_artifacts,01/21/2026,20:33:17,32,typicality_rating,mushrooms,toadstool,mushroom_toadstool_2_1.png,2,1,64,2564,15
borrowing_adult_artifacts,01/21/2026,20:33:17,33,typicality_rating,shoes,elf,shoe_elf_2_2.png,2,2,0,3350,15
borrowing_adult_artifacts,01/21/2026,20:33:17,34,typicality_rating,hats,jester,hat_jester_2_2.png,2,2,4,2630,15
borrowing_adult_artifacts,01/21/2026,20:33:17,35,typicality_rating,cups,sherry,cup_sherry_2_2.png,2,2,0,3083,15
borrowing_adult_artifacts,01/21/2026,20:33:17,36,typicality_rating,shoes,ghillie,shoe_ghillie_2_2.png,2,2,13,3349,15
borrowing_adult_artifacts,01/21/2026,20:33:17,37,typicality_rating,spoons,teaspoon,spoon_teaspoon_2_1.png,2,1,74,3214,15
borrowing_adult_artifacts,01/21/2026,20:33:17,38,typicality_rating,spoons,slotted,spoon_slotted_2_2.png,2,2,79,3247,15
borrowing_adult_artifacts,01/21/2026,20:33:17,39,typicality_rating,flowers,iris,flower_iris_2_2.png,2,2,18,2531,15
borrowing_adult_artifacts,01/21/2026,18:16:29,0,typicality_rating,apples,apple,apple_apple_4_0.png,4,0,71,9321,24
borrowing_adult_artifacts,01/21/2026,18:16:29,1,typicality_rating,hats,sun,hat_sun_2_1.png,2,1,65,2919,24
borrowing_adult_artifacts,01/21/2026,18:16:29,2,typicality_rating,spoons,soup,spoon_soup_2_1.png,2,1,70,2770,24
borrowing_adult_artifacts,01/21/2026,18:16:29,3,typicality_rating,spoons,slotted,spoon_slotted_2_2.png,2,2,17,3423,24
borrowing_adult_artifacts,01/21/2026,18:16:29,4,typicality_rating,shells,stingray,shell_stingray_2_2.png,2,2,9,3529,24
borrowing_adult_artifacts,01/21/2026,18:16:29,5,typicality_rating,carrots,carrot,carrot_carrot_4_0.png,4,0,63,3824,24
borrowing_adult_artifacts,01/21/2026,18:16:29,6,typicality_rating,flowers,iris,flower_iris_2_2.png,2,2,50,2683,24
borrowing_adult_artifacts,01/21/2026,18:16:29,7,typicality_rating,broccoli,broccoli,broccoli_broccoli_3_0.png,3,0,44,4080,24
borrowing_adult_artifacts,01/21/2026,18:16:29,8,typicality_rating,shoes,sneaker,shoe_sneaker_2_1.png,2,1,74,2643,24
borrowing_adult_artifacts,01/21/2026,18:16:29,9,typicality_rating,hats,jester,hat_jester_2_2.png,2,2,45,4136,24
borrowing_adult_artifacts,01/21/2026,18:16:29,10,typicality_rating,shoes,loafer,shoe_loafer_2_1.png,2,1,66,3173,24
borrowing_adult_artifacts,01/21/2026,18:16:29,11,typicality_rating,cups,twohandled,cup_twohandled_2_2.png,2,2,25,3297,24
borrowing_adult_artifacts,01/21/2026,18:16:29,12,typicality_rating,mushrooms,toadstool,mushroom_toadstool_2_1.png,2,1,50,2691,24
borrowing_adult_artifacts,01/21/2026,18:16:29,13,typicality_rating,flowers,star,flower_star_2_1.png,2,1,60,2789,24
borrowing_adult_artifacts,01/21/2026,18:16:29,14,typicality_rating,spoons,teaspoon,spoon_teaspoon_2_1.png,2,1,70,2491,24
borrowing_adult_artifacts,01/21/2026,18:16:29,15,typicality_rating,shoes,elf,shoe_elf_2_2.png,2,2,72,3591,24
borrowing_adult_artifacts,01/21/2026,18:16:29,16,typicality_rating,strawberries,strawberry,strawberry_strawberry_4_0.png,4,0,85,2599,24
borrowing_adult_artifacts,01/21/2026,18:16:29,17,typicality_rating,flowers,round,flower_round_2_1.png,2,1,75,2759,24
borrowing_adult_artifacts,01/21/2026,18:16:29,18,typicality_rating,strawberries,strawberry,strawberry_strawberry_3_0.png,3,0,89,3060,24
borrowing_adult_artifacts,01/21/2026,18:16:29,19,typicality_rating,cups,glass,cup_glass_2_1.png,2,1,73,3559,24
borrowing_adult_artifacts,01/21/2026,18:16:29,20,typicality_rating,shoes,ghillie,shoe_ghillie_2_2.png,2,2,61,3209,24
borrowing_adult_artifacts,01/21/2026,18:16:29,21,typicality_rating,hats,party,hat_party_2_2.png,2,2,45,3806,24
borrowing_adult_artifacts,01/21/2026,18:16:29,22,typicality_rating,apples,apple,apple_apple_3_0.png,3,0,69,3016,24
borrowing_adult_artifacts,01/21/2026,18:16:29,23,typicality_rating,flowers,trumpet,flower_trumpet_2_2.png,2,2,43,3183,24
borrowing_adult_artifacts,01/21/2026,18:16:29,24,typicality_rating,broccoli,broccoli,broccoli_broccoli_4_0.png,4,0,53,2138,24
borrowing_adult_artifacts,01/21/2026,18:16:29,25,typicality_rating,carrots,carrot,carrot_carrot_3_0.png,3,0,64,3188,24
borrowing_adult_artifacts,01/21/2026,18:16:29,26,typicality_rating,shells,spiral,shell_spiral_2_1.png,2,1,79,6917,24
borrowing_adult_artifacts,01/21/2026,18:16:29,27,typicality_rating,cups,teacup,cup_teacup_2_1.png,2,1,94,3624,24
borrowing_adult_artifacts,01/21/2026,18:16:29,28,typicality_rating,cups,sherry,cup_sherry_2_2.png,2,2,55,4273,24
borrowing_adult_artifacts,01/21/2026,18:16:29,29,typicality_rating,mushrooms,enoki,mushroom_enoki_2_1.png,2,1,67,2836,24
borrowing_adult_artifacts,01/21/2026,18:16:29,30,typicality_rating,mushrooms,bell,mushroom_bell_2_2.png,2,2,48,4135,24
borrowing_adult_artifacts,01/21/2026,18:16:29,31,typicality_rating,mushrooms,disc,mushroom_disc_2_2.png,2,2,65,2394,24
borrowing_adult_artifacts,01/21/2026,18:16:29,32,typicality_rating,spoons,square,spoon_square_2_2.png,2,2,29,3499,24
borrowing_adult_artifacts,01/21/2026,18:16:29,33,typicality_rating,leaves,bean,leaf_bean_2_2.png,2,2,0,4087,24
borrowing_adult_artifacts,01/21/2026,18:16:29,34,typicality_rating,leaves,heart,leaf_heart_2_2.png,2,2,19,3166,24
borrowing_adult_artifacts,01/21/2026,18:16:29,35,typicality_rating,shells,urn,shell_urn_2_2.png,2,2,32,4175,24
borrowing_adult_artifacts,01/21/2026,18:16:29,36,typicality_rating,hats,ballcap,hat_ballcap_2_1.png,2,1,81,2595,24
borrowing_adult_artifacts,01/21/2026,18:16:29,37,typicality_rating,leaves,oak,leaf_oak_2_1.png,2,1,63,3099,24
borrowing_adult_artifacts,01/21/2026,18:16:29,38,typicality_rating,leaves,droplet,leaf_droplet_2_1.png,2,1,65,2651,24
borrowing_adult_artifacts,01/21/2026,18:16:29,39,typicality_rating,shells,fan,shell_fan_2_1.png,2,1,12,4311,24
borrowing_adult_artifacts,01/21/2026,17:16:56,0,typicality_rating,spoons,teaspoon,spoon_teaspoon_1_1.png,1,1,100,6525,16
borrowing_adult_artifacts,01/21/2026,17:16:56,1,typicality_rating,strawberries,strawberry,strawberry_strawberry_1_0.png,1,0,100,4211,16
borrowing_adult_artifacts,01/21/2026,17:16:56,2,typicality_rating,hats,jester,hat_jester_1_2.png,1,2,0,4332,16
borrowing_adult_artifacts,01/21/2026,17:16:56,3,typicality_rating,leaves,heart,leaf_heart_1_2.png,1,2,100,6321,16
borrowing_adult_artifacts,01/21/2026,17:16:56,4,typicality_rating,shells,stingray,shell_stingray_1_2.png,1,2,50,14636,16
borrowing_adult_artifacts,01/21/2026,17:16:56,5,typicality_rating,spoons,slotted,spoon_slotted_1_2.png,1,2,100,3949,16
borrowing_adult_artifacts,01/21/2026,17:16:56,6,typicality_rating,shells,fan,shell_fan_1_1.png,1,1,43,8316,16
borrowing_adult_artifacts,01/21/2026,17:16:56,7,typicality_rating,carrots,carrot,carrot_carrot_1_0.png,1,0,100,3681,16
borrowing_adult_artifacts,01/21/2026,17:16:56,8,typicality_rating,shells,spiral,shell_spiral_1_1.png,1,1,0,8101,16
borrowing_adult_artifacts,01/21/2026,17:16:56,9,typicality_rating,leaves,oak,leaf_oak_1_1.png,1,1,100,3625,16
borrowing_adult_artifacts,01/21/2026,17:16:56,10,typicality_rating,broccoli,broccoli,broccoli_broccoli_2_0.png,2,0,100,4542,16
borrowing_adult_artifacts,01/21/2026,17:16:56,11,typicality_rating,strawberries,strawberry,strawberry_strawberry_2_0.png,2,0,100,3376,16
borrowing_adult_artifacts,01/21/2026,17:16:56,12,typicality_rating,apples,apple,apple_apple_1_0.png,1,0,100,3280,16
borrowing_adult_artifacts,01/21/2026,17:16:56,13,typicality_rating,flowers,trumpet,flower_trumpet_1_2.png,1,2,100,3696,16
borrowing_adult_artifacts,01/21/2026,17:16:56,14,typicality_rating,cups,twohandled,cup_twohandled_1_2.png,1,2,100,4674,16
borrowing_adult_artifacts,01/21/2026,17:16:56,15,typicality_rating,shells,urn,shell_urn_1_2.png,1,2,50,5784,16
borrowing_adult_artifacts,01/21/2026,17:16:56,16,typicality_rating,carrots,carrot,carrot_carrot_2_0.png,2,0,100,3021,16
borrowing_adult_artifacts,01/21/2026,17:16:56,17,typicality_rating,mushrooms,disc,mushroom_disc_1_2.png,1,2,100,3136,16
borrowing_adult_artifacts,01/21/2026,17:16:56,18,typicality_rating,flowers,iris,flower_iris_1_2.png,1,2,100,6389,16
borrowing_adult_artifacts,01/21/2026,17:16:56,19,typicality_rating,flowers,star,flower_star_1_1.png,1,1,100,3651,16
borrowing_adult_artifacts,01/21/2026,17:16:56,20,typicality_rating,cups,sherry,cup_sherry_1_2.png,1,2,100,3372,16
borrowing_adult_artifacts,01/21/2026,17:16:56,21,typicality_rating,spoons,square,spoon_square_1_2.png,1,2,100,4291,16
borrowing_adult_artifacts,01/21/2026,17:16:56,22,typicality_rating,mushrooms,enoki,mushroom_enoki_1_1.png,1,1,100,3495,16
borrowing_adult_artifacts,01/21/2026,17:16:56,23,typicality_rating,leaves,bean,leaf_bean_1_2.png,1,2,100,3285,16
borrowing_adult_artifacts,01/21/2026,17:16:56,24,typicality_rating,spoons,soup,spoon_soup_1_1.png,1,1,100,3584,16
borrowing_adult_artifacts,01/21/2026,17:16:56,25,typicality_rating,leaves,droplet,leaf_droplet_1_1.png,1,1,100,3041,16
borrowing_adult_artifacts,01/21/2026,17:16:56,26,typicality_rating,broccoli,broccoli,broccoli_broccoli_1_0.png,1,0,100,3216,16
borrowing_adult_artifacts,01/21/2026,17:16:56,27,typicality_rating,shoes,loafer,shoe_loafer_1_1.png,1,1,100,4418,16
borrowing_adult_artifacts,01/21/2026,17:16:56,28,typicality_rating,cups,glass,cup_glass_1_1.png,1,1,100,6639,16
borrowing_adult_artifacts,01/21/2026,17:16:56,29,typicality_rating,mushrooms,toadstool,mushroom_toadstool_1_1.png,1,1,100,3317,16
borrowing_adult_artifacts,01/21/2026,17:16:56,30,typicality_rating,mushrooms,bell,mushroom_bell_1_2.png,1,2,100,3933,16
borrowing_adult_artifacts,01/21/2026,17:16:56,31,typicality_rating,flowers,round,flower_round_1_1.png,1,1,100,3451,16
borrowing_adult_artifacts,01/21/2026,17:16:56,32,typicality_rating,hats,party,hat_party_1_2.png,1,2,0,10057,16
borrowing_adult_artifacts,01/21/2026,17:16:56,33,typicality_rating,shoes,ghillie,shoe_ghillie_1_2.png,1,2,100,4089,16
borrowing_adult_artifacts,01/21/2026,17:16:56,34,typicality_rating,shoes,elf,shoe_elf_1_2.png,1,2,0,4684,16
borrowing_adult_artifacts,01/21/2026,17:16:56,35,typicality_rating,apples,apple,apple_apple_2_0.png,2,0,100,3140,16
borrowing_adult_artifacts,01/21/2026,17:16:56,36,typicality_rating,cups,teacup,cup_teacup_1_1.png,1,1,100,2956,16
borrowing_adult_artifacts,01/21/2026,17:16:56,37,typicality_rating,shoes,sneaker,shoe_sneaker_1_1.png,1,1,100,3144,16
borrowing_adult_artifacts,01/21/2026,17:16:56,38,typicality_rating,hats,ballcap,hat_ballcap_1_1.png,1,1,100,3189,16
borrowing_adult_artifacts,01/21/2026,17:16:56,39,typicality_rating,hats,sun,hat_sun_1_1.png,1,1,100,2897,16
borrowing_adult_artifacts,01/21/2026,17:15:48,0,typicality_rating,leaves,bean,leaf_bean_1_2.png,1,2,2,4661,21
borrowing_adult_artifacts,01/21/2026,17:15:48,1,typicality_rating,spoons,soup,spoon_soup_1_1.png,1,1,100,4316,21
borrowing_adult_artifacts,01/21/2026,17:15:48,2,typicality_rating,hats,ballcap,hat_ballcap_1_1.png,1,1,100,3081,21
borrowing_adult_artifacts,01/21/2026,17:15:48,3,typicality_rating,apples,apple,apple_apple_1_0.png,1,0,88,6647,21
borrowing_adult_artifacts,01/21/2026,17:15:48,4,typicality_rating,spoons,teaspoon,spoon_teaspoon_1_1.png,1,1,100,4082,21
borrowing_adult_artifacts,01/21/2026,17:15:48,5,typicality_rating,apples,apple,apple_apple_2_0.png,2,0,93,3966,21
borrowing_adult_artifacts,01/21/2026,17:15:48,6,typicality_rating,broccoli,broccoli,broccoli_broccoli_2_0.png,2,0,82,5230,21
borrowing_adult_artifacts,01/21/2026,17:15:48,7,typicality_rating,strawberries,strawberry,strawberry_strawberry_1_0.png,1,0,75,3796,21
borrowing_adult_artifacts,01/21/2026,17:15:48,8,typicality_rating,flowers,iris,flower_iris_1_2.png,1,2,62,6865,21
borrowing_adult_artifacts,01/21/2026,17:15:48,9,typicality_rating,spoons,square,spoon_square_1_2.png,1,2,13,3831,21
borrowing_adult_artifacts,01/21/2026,17:15:48,10,typicality_rating,carrots,carrot,carrot_carrot_2_0.png,2,0,94,4131,21
borrowing_adult_artifacts,01/21/2026,17:15:48,11,typicality_rating,mushrooms,enoki,mushroom_enoki_1_1.png,1,1,76,3748,21
borrowing_adult_artifacts,01/21/2026,17:15:48,12,typicality_rating,cups,glass,cup_glass_1_1.png,1,1,74,4982,21
borrowing_adult_artifacts,01/21/2026,17:15:48,13,typicality_rating,shells,urn,shell_urn_1_2.png,1,2,54,5529,21
borrowing_adult_artifacts,01/21/2026,17:15:48,14,typicality_rating,hats,jester,hat_jester_1_2.png,1,2,10,4466,21
borrowing_adult_artifacts,01/21/2026,17:15:48,15,typicality_rating,flowers,round,flower_round_1_1.png,1,1,94,3050,21
borrowing_adult_artifacts,01/21/2026,17:15:48,16,typicality_rating,flowers,trumpet,flower_trumpet_1_2.png,1,2,33,4713,21
borrowing_adult_artifacts,01/21/2026,17:15:48,17,typicality_rating,shoes,ghillie,shoe_ghillie_1_2.png,1,2,79,2648,21
borrowing_adult_artifacts,01/21/2026,17:15:48,18,typicality_rating,mushrooms,disc,mushroom_disc_1_2.png,1,2,41,4915,21
borrowing_adult_artifacts,01/21/2026,17:15:48,19,typicality_rating,carrots,carrot,carrot_carrot_1_0.png,1,0,87,3299,21
borrowing_adult_artifacts,01/21/2026,17:15:48,20,typicality_rating,shells,spiral,shell_spiral_1_1.png,1,1,90,3998,21
borrowing_adult_artifacts,01/21/2026,17:15:48,21,typicality_rating,strawberries,strawberry,strawberry_strawberry_2_0.png,2,0,94,3615,21
borrowing_adult_artifacts,01/21/2026,17:15:48,22,typicality_rating,hats,party,hat_party_1_2.png,1,2,2,4296,21
borrowing_adult_artifacts,01/21/2026,17:15:48,23,typicality_rating,flowers,star,flower_star_1_1.png,1,1,74,3383,21
borrowing_adult_artifacts,01/21/2026,17:15:48,24,typicality_rating,shoes,sneaker,shoe_sneaker_1_1.png,1,1,88,2982,21
borrowing_adult_artifacts,01/21/2026,17:15:48,25,typicality_rating,cups,twohandled,cup_twohandled_1_2.png,1,2,17,3846,21
borrowing_adult_artifacts,01/21/2026,17:15:48,26,typicality_rating,shoes,elf,shoe_elf_1_2.png,1,2,0,3083,21
borrowing_adult_artifacts,01/21/2026,17:15:48,27,typicality_rating,leaves,heart,leaf_heart_1_2.png,1,2,0,3382,21
