participant_id,study_id,session_id,trial_number,condition,category,image_name,word,click_order,rt,id,typicality
participant42,67cfb8a562de5c8e881149b4,67cfbe4e0902f3297f662958,3,familiar_word_condition,shells,shell_spiral_1_1.png,shells,1,8779,1,1
participant42,67cfb8a562de5c8e881149b4,67cfbe4e0902f3297f662958,3,familiar_word_condition,shells,shell_spiral_3_1.png,shells,2,15530,3,1
participant427,67cfb8a562de5c8e881149b4,67cfbbf26bdd21595b2b7ce7,0,novel_word_condition,leaves,leaf_heart_1_2.png,tinches,1,10792,1,2
participant427,67cfb8a562de5c8e881149b4,67cfbbf26bdd21595b2b7ce7,0,novel_word_condition,leaves,leaf_bean_2_2.png,tinches,2,13872,2,2
participant427,67cfb8a562de5c8e881149b4,67cfbbf26bdd21595b2b7ce7,1,novel_word_condition,shells,shell_fan_1_1.png,nefts,1,11051,1,1
participant427,67cfb8a562de5c8e881149b4,67cfbbf26bdd21595b2b7ce7,1,novel_word_condition,shells,shell_fan_3_1.png,nefts,2,11739,3,1
participant427,67cfb8a562de5c8e881149b4,67cfbbf26bdd21595b2b7ce7,2,novel_word_condition,flowers,flower_trumpet_1_2.png,palts,1,11280,1,2
participant427,67cfb8a562de5c8e881149b4,67cfbbf26bdd21595b2b7ce7,2,novel_word_condition,flowers,flower_trumpet_3_2.png,palts,2,11767,3,2
participant427,67cfb8a562de5c8e881149b4,67cfbbf26bdd21595b2b7ce7,3,novel_word_condition,mushrooms,mushroom_disc_2_2.png,bines,1,8713,2,2
participant427,67cfb8a562de5c8e881149b4,67cfbbf26bdd21595b2b7ce7,3,novel_word_condition,mushrooms,mushroom_disc_3_2.png,bines,2,9233,3,2
participant430,67cfb8a562de5c8e881149b4,67cfc18f78db9a404070d739,0,novel_word_condition,flowers,flower_iris_1_2.png,tinches,1,22247,1,2
participant430,67cfb8a562de5c8e881149b4,67cfc18f78db9a404070d739,0,novel_word_condition,flowers,flower_iris_3_2.png,tinches,2,35959,3,2
participant430,67cfb8a562de5c8e881149b4,67cfc18f78db9a404070d739,1,novel_word_condition,mushrooms,mushroom_enoki_1_1.png,palts,1,64587,1,1
participant430,67cfb8a562de5c8e881149b4,67cfc18f78db9a404070d739,1,novel_word_condition,mushrooms,mushroom_enoki_3_1.png,palts,2,66635,3,1
participant430,67cfb8a562de5c8e881149b4,67cfc18f78db9a404070d739,2,novel_word_condition,leaves,leaf_oak_1_1.png,bines,1,49396,1,1
participant430,67cfb8a562de5c8e881149b4,67cfc18f78db9a404070d739,2,novel_word_condition,leaves,leaf_oak_3_1.png,bines,2,54421,3,1
participant430,67cfb8a562de5c8e881149b4,67cfc18f78db9a404070d739,3,novel_word_condition,shells,shell_urn_1_2.png,nefts,1,56251,1,2
participant430,67cfb8a562de5c8e881149b4,67cfc18f78db9a404070d739,3,novel_word_condition,shells,shell_urn_3_2.png,nefts,2,57499,3,2
participant45,67cfb8a562de5c8e881149b4,67cfc189630285f8a2de5d61,0,familiar_word_condition,shells,shell_spiral_2_1.png,shells,1,3497,2,1
participant45,67cfb8a562de5c8e881149b4,67cfc189630285f8a2de5d61,0,familiar_word_condition,shells,shell_fan_3_1.png,shells,2,3869,3,1
participant45,67cfb8a562de5c8e881149b4,67cfc189630285f8a2de5d61,1,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,1,1979,2,1
participant45,67cfb8a562de5c8e881149b4,67cfc189630285f8a2de5d61,1,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,2,2308,3,1
participant45,67cfb8a562de5c8e881149b4,67cfc189630285f8a2de5d61,2,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,2018,3,1
participant45,67cfb8a562de5c8e881149b4,67cfc189630285f8a2de5d61,2,familiar_word_condition,mushrooms,mushroom_enoki_3_1.png,mushrooms,2,2539,3,1
participant45,67cfb8a562de5c8e881149b4,67cfc189630285f8a2de5d61,3,familiar_word_condition,flowers,flower_star_3_1.png,flowers,1,2283,3,1
participant45,67cfb8a562de5c8e881149b4,67cfc189630285f8a2de5d61,3,familiar_word_condition,flowers,flower_trumpet_1_2.png,flowers,2,2656,1,2
participant453,67cfb8a562de5c8e881149b4,67cfc383fa3e2109c1498e08,0,novel_word_condition,flowers,flower_star_2_1.png,palts,1,11112,2,1
participant453,67cfb8a562de5c8e881149b4,67cfc383fa3e2109c1498e08,0,novel_word_condition,flowers,flower_star_3_1.png,palts,2,12095,3,1
participant453,67cfb8a562de5c8e881149b4,67cfc383fa3e2109c1498e08,1,novel_word_condition,leaves,leaf_oak_2_1.png,tinches,1,17952,2,1
participant453,67cfb8a562de5c8e881149b4,67cfc383fa3e2109c1498e08,1,novel_word_condition,leaves,leaf_oak_3_1.png,tinches,2,19105,3,1
participant453,67cfb8a562de5c8e881149b4,67cfc383fa3e2109c1498e08,2,novel_word_condition,shells,shell_stingray_3_2.png,nefts,1,9338,3,2
participant453,67cfb8a562de5c8e881149b4,67cfc383fa3e2109c1498e08,2,novel_word_condition,shells,shell_stingray_1_2.png,nefts,2,10053,1,2
participant453,67cfb8a562de5c8e881149b4,67cfc383fa3e2109c1498e08,3,novel_word_condition,mushrooms,mushroom_disc_2_2.png,bines,1,15222,2,2
participant453,67cfb8a562de5c8e881149b4,67cfc383fa3e2109c1498e08,3,novel_word_condition,mushrooms,mushroom_toadstool_1_1.png,bines,2,27708,1,1
participant463,67cfb8a562de5c8e881149b4,67cfbea278db9a404070d6bd,0,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,10153,3,1
participant463,67cfb8a562de5c8e881149b4,67cfbea278db9a404070d6bd,0,familiar_word_condition,mushrooms,mushroom_toadstool_1_1.png,mushrooms,2,11507,1,1
participant463,67cfb8a562de5c8e881149b4,67cfbea278db9a404070d6bd,1,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,1,7471,2,1
participant463,67cfb8a562de5c8e881149b4,67cfbea278db9a404070d6bd,1,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,2,8316,3,1
participant463,67cfb8a562de5c8e881149b4,67cfbea278db9a404070d6bd,2,familiar_word_condition,flowers,flower_trumpet_2_2.png,flowers,1,6669,2,2
participant463,67cfb8a562de5c8e881149b4,67cfbea278db9a404070d6bd,2,familiar_word_condition,flowers,flower_trumpet_3_2.png,flowers,2,9085,3,2
participant463,67cfb8a562de5c8e881149b4,67cfbea278db9a404070d6bd,3,familiar_word_condition,shells,shell_spiral_3_1.png,shells,1,7694,3,1
participant463,67cfb8a562de5c8e881149b4,67cfbea278db9a404070d6bd,3,familiar_word_condition,shells,shell_spiral_1_1.png,shells,2,8648,1,1
participant487,67cfb8a562de5c8e881149b4,67cfbe4166b1c763477b0c89,0,novel_word_condition,leaves,leaf_bean_2_2.png,bines,1,23044,2,2
participant487,67cfb8a562de5c8e881149b4,67cfbe4166b1c763477b0c89,0,novel_word_condition,leaves,leaf_heart_3_2.png,bines,2,23577,3,2
participant487,67cfb8a562de5c8e881149b4,67cfbe4166b1c763477b0c89,1,novel_word_condition,shells,shell_urn_2_2.png,nefts,1,21347,2,2
participant487,67cfb8a562de5c8e881149b4,67cfbe4166b1c763477b0c89,1,novel_word_condition,shells,shell_stingray_2_2.png,nefts,2,21947,2,2
participant487,67cfb8a562de5c8e881149b4,67cfbe4166b1c763477b0c89,2,novel_word_condition,flowers,flower_iris_2_2.png,tinches,1,3515,2,2
participant487,67cfb8a562de5c8e881149b4,67cfbe4166b1c763477b0c89,2,novel_word_condition,flowers,flower_round_1_1.png,tinches,2,4066,1,1
participant487,67cfb8a562de5c8e881149b4,67cfbe4166b1c763477b0c89,3,novel_word_condition,mushrooms,mushroom_enoki_3_1.png,palts,1,3099,3,1
participant487,67cfb8a562de5c8e881149b4,67cfbe4166b1c763477b0c89,3,novel_word_condition,mushrooms,mushroom_disc_2_2.png,palts,2,3564,2,2
participant52,67cfb8a562de5c8e881149b4,67cfbeb635e72f43d6c7a966,0,novel_word_condition,shells,shell_stingray_1_2.png,tinches,1,8562,1,2
participant52,67cfb8a562de5c8e881149b4,67cfbeb635e72f43d6c7a966,0,novel_word_condition,shells,shell_stingray_3_2.png,tinches,2,9495,3,2
participant52,67cfb8a562de5c8e881149b4,67cfbeb635e72f43d6c7a966,1,novel_word_condition,flowers,flower_trumpet_2_2.png,bines,1,6499,2,2
participant52,67cfb8a562de5c8e881149b4,67cfbeb635e72f43d6c7a966,1,novel_word_condition,flowers,flower_trumpet_3_2.png,bines,2,9262,3,2
participant52,67cfb8a562de5c8e881149b4,67cfbeb635e72f43d6c7a966,2,novel_word_condition,leaves,leaf_oak_3_1.png,nefts,1,6489,3,1
participant52,67cfb8a562de5c8e881149b4,67cfbeb635e72f43d6c7a966,2,novel_word_condition,leaves,leaf_oak_2_1.png,nefts,2,7318,2,1
participant52,67cfb8a562de5c8e881149b4,67cfbeb635e72f43d6c7a966,3,novel_word_condition,mushrooms,mushroom_disc_2_2.png,palts,1,9828,2,2
participant52,67cfb8a562de5c8e881149b4,67cfbeb635e72f43d6c7a966,3,novel_word_condition,mushrooms,mushroom_disc_3_2.png,palts,2,12386,3,2
participant53,UNSAVED-STUDY,02ogalyzzmhn,0,familiar_word_condition,flowers,flower_round_3_1.png,flowers,1,1616,3,1
participant53,UNSAVED-STUDY,02ogalyzzmhn,0,familiar_word_condition,flowers,flower_iris_3_2.png,flowers,2,2081,3,2
participant53,UNSAVED-STUDY,02ogalyzzmhn,1,familiar_word_condition,shells,shell_urn_3_2.png,shells,1,1149,3,2
participant53,UNSAVED-STUDY,02ogalyzzmhn,1,familiar_word_condition,shells,shell_fan_2_1.png,shells,2,1521,2,1
participant53,UNSAVED-STUDY,02ogalyzzmhn,2,familiar_word_condition,mushrooms,mushroom_bell_1_2.png,mushrooms,1,943,1,2
participant53,UNSAVED-STUDY,02ogalyzzmhn,2,familiar_word_condition,mushrooms,mushroom_disc_2_2.png,mushrooms,2,1343,2,2
participant53,UNSAVED-STUDY,02ogalyzzmhn,3,familiar_word_condition,leaves,leaf_droplet_1_1.png,leaves,1,881,1,1
participant53,UNSAVED-STUDY,02ogalyzzmhn,3,familiar_word_condition,leaves,leaf_bean_2_2.png,leaves,2,1250,2,2
participant568,67cfb8a562de5c8e881149b4,67cfc50f7268fc6b51fceca1,0,familiar_word_condition,mushrooms,mushroom_disc_2_2.png,mushrooms,1,4452,2,2
participant568,67cfb8a562de5c8e881149b4,67cfc50f7268fc6b51fceca1,0,familiar_word_condition,mushrooms,mushroom_enoki_3_1.png,mushrooms,2,6639,3,1
participant568,67cfb8a562de5c8e881149b4,67cfc50f7268fc6b51fceca1,1,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,1,2557,3,1
participant568,67cfb8a562de5c8e881149b4,67cfc50f7268fc6b51fceca1,1,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,2,2824,2,1
participant568,67cfb8a562de5c8e881149b4,67cfc50f7268fc6b51fceca1,2,familiar_word_condition,shells,shell_fan_3_1.png,shells,1,2288,3,1
participant568,67cfb8a562de5c8e881149b4,67cfc50f7268fc6b51fceca1,2,familiar_word_condition,shells,shell_fan_1_1.png,shells,2,2672,1,1
participant568,67cfb8a562de5c8e881149b4,67cfc50f7268fc6b51fceca1,3,familiar_word_condition,flowers,flower_star_3_1.png,flowers,1,2480,3,1
participant568,67cfb8a562de5c8e881149b4,67cfc50f7268fc6b51fceca1,3,familiar_word_condition,flowers,flower_star_1_1.png,flowers,2,2924,1,1
participant572,UNSAVED-STUDY,02ogalyzzmhn,0,familiar_word_condition,flowers,flower_trumpet_3_2.png,flowers,1,1384,3,2
participant572,UNSAVED-STUDY,02ogalyzzmhn,0,familiar_word_condition,flowers,flower_iris_1_2.png,flowers,2,1799,1,2
participant572,UNSAVED-STUDY,02ogalyzzmhn,1,familiar_word_condition,leaves,leaf_heart_3_2.png,leaves,1,832,3,2
participant572,UNSAVED-STUDY,02ogalyzzmhn,1,familiar_word_condition,leaves,leaf_heart_1_2.png,leaves,2,1331,1,2
participant572,UNSAVED-STUDY,02ogalyzzmhn,2,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,1,898,2,1
participant572,UNSAVED-STUDY,02ogalyzzmhn,2,familiar_word_condition,mushrooms,mushroom_enoki_2_1.png,mushrooms,2,1446,2,1
participant572,UNSAVED-STUDY,02ogalyzzmhn,3,familiar_word_condition,shells,shell_fan_2_1.png,shells,1,839,2,1
participant572,UNSAVED-STUDY,02ogalyzzmhn,3,familiar_word_condition,shells,shell_stingray_3_2.png,shells,2,1316,3,2
participant576,67cfb8a562de5c8e881149b4,67cfc3e2812f16fb1cfe73e6,0,familiar_word_condition,shells,shell_spiral_2_1.png,shells,1,5392,2,1
participant576,67cfb8a562de5c8e881149b4,67cfc3e2812f16fb1cfe73e6,0,familiar_word_condition,shells,shell_spiral_3_1.png,shells,2,6467,3,1
participant576,67cfb8a562de5c8e881149b4,67cfc3e2812f16fb1cfe73e6,1,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,6093,3,1
participant576,67cfb8a562de5c8e881149b4,67cfc3e2812f16fb1cfe73e6,1,familiar_word_condition,mushrooms,mushroom_disc_2_2.png,mushrooms,2,6717,2,2
participant576,67cfb8a562de5c8e881149b4,67cfc3e2812f16fb1cfe73e6,2,familiar_word_condition,flowers,flower_round_3_1.png,flowers,1,6322,3,1
participant576,67cfb8a562de5c8e881149b4,67cfc3e2812f16fb1cfe73e6,2,familiar_word_condition,flowers,flower_round_1_1.png,flowers,2,6738,1,1
participant576,67cfb8a562de5c8e881149b4,67cfc3e2812f16fb1cfe73e6,3,familiar_word_condition,leaves,leaf_oak_1_1.png,leaves,1,2917,1,1
participant576,67cfb8a562de5c8e881149b4,67cfc3e2812f16fb1cfe73e6,3,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,2,3110,3,1
participant577,67cfb8a562de5c8e881149b4,67cfc53e48de2b87ec498b65,0,novel_word_condition,shells,shell_stingray_1_2.png,tinches,1,7960,1,2
participant577,67cfb8a562de5c8e881149b4,67cfc53e48de2b87ec498b65,0,novel_word_condition,shells,shell_stingray_2_2.png,tinches,2,8490,2,2
participant577,67cfb8a562de5c8e881149b4,67cfc53e48de2b87ec498b65,1,novel_word_condition,leaves,leaf_bean_2_2.png,palts,1,8304,2,2
participant577,67cfb8a562de5c8e881149b4,67cfc53e48de2b87ec498b65,1,novel_word_condition,leaves,leaf_bean_1_2.png,palts,2,10016,1,2
participant577,67cfb8a562de5c8e881149b4,67cfc53e48de2b87ec498b65,2,novel_word_condition,mushrooms,mushroom_enoki_1_1.png,bines,1,4131,1,1
participant577,67cfb8a562de5c8e881149b4,67cfc53e48de2b87ec498b65,2,novel_word_condition,mushrooms,mushroom_enoki_2_1.png,bines,2,4704,2,1
participant577,67cfb8a562de5c8e881149b4,67cfc53e48de2b87ec498b65,3,novel_word_condition,flowers,flower_iris_1_2.png,nefts,1,11486,1,2
participant577,67cfb8a562de5c8e881149b4,67cfc53e48de2b87ec498b65,3,novel_word_condition,flowers,flower_iris_2_2.png,nefts,2,13262,2,2
participant586,67cfb8a562de5c8e881149b4,67cfc0cb2c60ac97d88d2b6d,0,familiar_word_condition,flowers,flower_round_2_1.png,flowers,1,6215,2,1
participant586,67cfb8a562de5c8e881149b4,67cfc0cb2c60ac97d88d2b6d,0,familiar_word_condition,flowers,flower_star_1_1.png,flowers,2,7639,1,1
participant586,67cfb8a562de5c8e881149b4,67cfc0cb2c60ac97d88d2b6d,1,familiar_word_condition,shells,shell_fan_2_1.png,shells,1,4635,2,1
participant586,67cfb8a562de5c8e881149b4,67cfc0cb2c60ac97d88d2b6d,1,familiar_word_condition,shells,shell_fan_1_1.png,shells,2,5187,1,1
participant586,67cfb8a562de5c8e881149b4,67cfc0cb2c60ac97d88d2b6d,2,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,1,4474,2,1
participant586,67cfb8a562de5c8e881149b4,67cfc0cb2c60ac97d88d2b6d,2,familiar_word_condition,leaves,leaf_droplet_2_1.png,leaves,2,5146,2,1
participant586,67cfb8a562de5c8e881149b4,67cfc0cb2c60ac97d88d2b6d,3,familiar_word_condition,mushrooms,mushroom_toadstool_1_1.png,mushrooms,1,5049,1,1
participant586,67cfb8a562de5c8e881149b4,67cfc0cb2c60ac97d88d2b6d,3,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,2,5937,2,1
participant605,67cfb8a562de5c8e881149b4,67cfba7c76226dd65d452e89,0,familiar_word_condition,leaves,leaf_heart_2_2.png,leaves,1,4667,2,2
participant605,67cfb8a562de5c8e881149b4,67cfba7c76226dd65d452e89,0,familiar_word_condition,leaves,leaf_droplet_1_1.png,leaves,2,6301,1,1
participant605,67cfb8a562de5c8e881149b4,67cfba7c76226dd65d452e89,1,familiar_word_condition,shells,shell_fan_3_1.png,shells,1,7919,3,1
participant605,67cfb8a562de5c8e881149b4,67cfba7c76226dd65d452e89,1,familiar_word_condition,shells,shell_spiral_1_1.png,shells,2,8619,1,1
participant605,67cfb8a562de5c8e881149b4,67cfba7c76226dd65d452e89,2,familiar_word_condition,flowers,flower_round_1_1.png,flowers,1,4667,1,1
participant605,67cfb8a562de5c8e881149b4,67cfba7c76226dd65d452e89,2,familiar_word_condition,flowers,flower_iris_2_2.png,flowers,2,10552,2,2
participant605,67cfb8a562de5c8e881149b4,67cfba7c76226dd65d452e89,3,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,6117,3,1
participant605,67cfb8a562de5c8e881149b4,67cfba7c76226dd65d452e89,3,familiar_word_condition,mushrooms,mushroom_bell_2_2.png,mushrooms,2,7484,2,2
participant607,67cfb8a562de5c8e881149b4,67cfc662236fc314a36d15c0,0,familiar_word_condition,shells,shell_fan_3_1.png,shells,1,6207,3,1
participant607,67cfb8a562de5c8e881149b4,67cfc662236fc314a36d15c0,0,familiar_word_condition,shells,shell_spiral_3_1.png,shells,2,8900,3,1
participant607,67cfb8a562de5c8e881149b4,67cfc662236fc314a36d15c0,1,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,2863,3,1
participant607,67cfb8a562de5c8e881149b4,67cfc662236fc314a36d15c0,1,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,2,4080,2,1
participant607,67cfb8a562de5c8e881149b4,67cfc662236fc314a36d15c0,2,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,1,3599,2,1
participant607,67cfb8a562de5c8e881149b4,67cfc662236fc314a36d15c0,2,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,2,4381,3,1
participant607,67cfb8a562de5c8e881149b4,67cfc662236fc314a36d15c0,3,familiar_word_condition,flowers,flower_star_1_1.png,flowers,1,4981,1,1
participant607,67cfb8a562de5c8e881149b4,67cfc662236fc314a36d15c0,3,familiar_word_condition,flowers,flower_round_3_1.png,flowers,2,5764,3,1
participant609,67cfb8a562de5c8e881149b4,67cfc0bac53fe0a4499237a2,0,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,1,7334,2,1
participant609,67cfb8a562de5c8e881149b4,67cfc0bac53fe0a4499237a2,0,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,2,8332,3,1
participant609,67cfb8a562de5c8e881149b4,67cfc0bac53fe0a4499237a2,1,familiar_word_condition,shells,shell_spiral_3_1.png,shells,1,5881,3,1
participant609,67cfb8a562de5c8e881149b4,67cfc0bac53fe0a4499237a2,1,familiar_word_condition,shells,shell_spiral_1_1.png,shells,2,7619,1,1
participant609,67cfb8a562de5c8e881149b4,67cfc0bac53fe0a4499237a2,2,familiar_word_condition,mushrooms,mushroom_toadstool_1_1.png,mushrooms,1,7096,1,1
participant609,67cfb8a562de5c8e881149b4,67cfc0bac53fe0a4499237a2,2,familiar_word_condition,mushrooms,mushroom_disc_2_2.png,mushrooms,2,8284,2,2
participant609,67cfb8a562de5c8e881149b4,67cfc0bac53fe0a4499237a2,3,familiar_word_condition,flowers,flower_round_1_1.png,flowers,1,8148,1,1
participant609,67cfb8a562de5c8e881149b4,67cfc0bac53fe0a4499237a2,3,familiar_word_condition,flowers,flower_round_2_1.png,flowers,2,8759,2,1
participant614,67cfb8a562de5c8e881149b4,67cfc14638992259cbc93ffd,0,familiar_word_condition,mushrooms,mushroom_enoki_1_1.png,mushrooms,1,4290,1,1
participant614,67cfb8a562de5c8e881149b4,67cfc14638992259cbc93ffd,0,familiar_word_condition,mushrooms,mushroom_enoki_2_1.png,mushrooms,2,6397,2,1
participant614,67cfb8a562de5c8e881149b4,67cfc14638992259cbc93ffd,1,familiar_word_condition,flowers,flower_star_1_1.png,flowers,1,2796,1,1
participant614,67cfb8a562de5c8e881149b4,67cfc14638992259cbc93ffd,1,familiar_word_condition,flowers,flower_iris_2_2.png,flowers,2,4407,2,2
participant614,67cfb8a562de5c8e881149b4,67cfc14638992259cbc93ffd,2,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,1,2675,3,1
participant614,67cfb8a562de5c8e881149b4,67cfc14638992259cbc93ffd,2,familiar_word_condition,leaves,leaf_droplet_2_1.png,leaves,2,3715,2,1
participant614,67cfb8a562de5c8e881149b4,67cfc14638992259cbc93ffd,3,familiar_word_condition,shells,shell_spiral_3_1.png,shells,1,2740,3,1
participant614,67cfb8a562de5c8e881149b4,67cfc14638992259cbc93ffd,3,familiar_word_condition,shells,shell_stingray_3_2.png,shells,2,4199,3,2
participant630,67cfb8a562de5c8e881149b4,67cfd836fb2aec170ae01e5b,0,familiar_word_condition,shells,shell_stingray_1_2.png,shells,1,5676,1,2
participant630,67cfb8a562de5c8e881149b4,67cfd836fb2aec170ae01e5b,0,familiar_word_condition,shells,shell_stingray_3_2.png,shells,2,6282,3,2
participant630,67cfb8a562de5c8e881149b4,67cfd836fb2aec170ae01e5b,1,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,1,3895,2,1
participant630,67cfb8a562de5c8e881149b4,67cfd836fb2aec170ae01e5b,1,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,2,4337,3,1
participant630,67cfb8a562de5c8e881149b4,67cfd836fb2aec170ae01e5b,2,familiar_word_condition,mushrooms,mushroom_enoki_1_1.png,mushrooms,1,4863,1,1
participant630,67cfb8a562de5c8e881149b4,67cfd836fb2aec170ae01e5b,2,familiar_word_condition,mushrooms,mushroom_enoki_2_1.png,mushrooms,2,7853,2,1
participant630,67cfb8a562de5c8e881149b4,67cfd836fb2aec170ae01e5b,3,familiar_word_condition,flowers,flower_round_3_1.png,flowers,1,4713,3,1
participant630,67cfb8a562de5c8e881149b4,67cfd836fb2aec170ae01e5b,3,familiar_word_condition,flowers,flower_round_1_1.png,flowers,2,5234,1,1
participant65,67cfb8a562de5c8e881149b4,67cfbdf87c68af688c8eb5dd,0,novel_word_condition,mushrooms,mushroom_enoki_2_1.png,tinches,1,11806,2,1
participant65,67cfb8a562de5c8e881149b4,67cfbdf87c68af688c8eb5dd,0,novel_word_condition,mushrooms,mushroom_enoki_1_1.png,tinches,2,12144,1,1
participant65,67cfb8a562de5c8e881149b4,67cfbdf87c68af688c8eb5dd,1,novel_word_condition,flowers,flower_trumpet_2_2.png,bines,1,4146,2,2
participant65,67cfb8a562de5c8e881149b4,67cfbdf87c68af688c8eb5dd,1,novel_word_condition,flowers,flower_trumpet_3_2.png,bines,2,4819,3,2
participant65,67cfb8a562de5c8e881149b4,67cfbdf87c68af688c8eb5dd,2,novel_word_condition,shells,shell_stingray_2_2.png,nefts,1,7189,2,2
participant65,67cfb8a562de5c8e881149b4,67cfbdf87c68af688c8eb5dd,2,novel_word_condition,shells,shell_stingray_3_2.png,nefts,2,7569,3,2
participant65,67cfb8a562de5c8e881149b4,67cfbdf87c68af688c8eb5dd,3,novel_word_condition,leaves,leaf_bean_3_2.png,palts,1,33882,3,2
participant65,67cfb8a562de5c8e881149b4,67cfbdf87c68af688c8eb5dd,3,novel_word_condition,leaves,leaf_bean_2_2.png,palts,2,34187,2,2
participant681,67cfb8a562de5c8e881149b4,67cfbe6470ee59b757114765,0,novel_word_condition,flowers,flower_trumpet_1_2.png,tinches,1,7990,1,2
participant681,67cfb8a562de5c8e881149b4,67cfbe6470ee59b757114765,0,novel_word_condition,flowers,flower_trumpet_3_2.png,tinches,2,10120,3,2
participant681,67cfb8a562de5c8e881149b4,67cfbe6470ee59b757114765,1,novel_word_condition,leaves,leaf_heart_1_2.png,palts,1,5145,1,2
participant681,67cfb8a562de5c8e881149b4,67cfbe6470ee59b757114765,1,novel_word_condition,leaves,leaf_heart_3_2.png,palts,2,5456,3,2
participant681,67cfb8a562de5c8e881149b4,67cfbe6470ee59b757114765,2,novel_word_condition,mushrooms,mushroom_bell_2_2.png,bines,1,3193,2,2
participant681,67cfb8a562de5c8e881149b4,67cfbe6470ee59b757114765,2,novel_word_condition,mushrooms,mushroom_bell_3_2.png,bines,2,3376,3,2
participant681,67cfb8a562de5c8e881149b4,67cfbe6470ee59b757114765,3,novel_word_condition,shells,shell_spiral_3_1.png,nefts,1,1943,3,1
participant681,67cfb8a562de5c8e881149b4,67cfbe6470ee59b757114765,3,novel_word_condition,shells,shell_spiral_2_1.png,nefts,2,2183,2,1
participant749,67cfb8a562de5c8e881149b4,67cfc961db8b3b3c2e2b6183,0,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,1,3371,2,1
participant749,67cfb8a562de5c8e881149b4,67cfc961db8b3b3c2e2b6183,0,familiar_word_condition,leaves,leaf_oak_1_1.png,leaves,2,5278,1,1
participant749,67cfb8a562de5c8e881149b4,67cfc961db8b3b3c2e2b6183,1,familiar_word_condition,shells,shell_fan_2_1.png,shells,1,3897,2,1
participant749,67cfb8a562de5c8e881149b4,67cfc961db8b3b3c2e2b6183,1,familiar_word_condition,shells,shell_fan_1_1.png,shells,2,5689,1,1
participant749,67cfb8a562de5c8e881149b4,67cfc961db8b3b3c2e2b6183,2,familiar_word_condition,flowers,flower_trumpet_1_2.png,flowers,1,4116,1,2
participant749,67cfb8a562de5c8e881149b4,67cfc961db8b3b3c2e2b6183,2,familiar_word_condition,flowers,flower_trumpet_2_2.png,flowers,2,5252,2,2
participant749,67cfb8a562de5c8e881149b4,67cfc961db8b3b3c2e2b6183,3,familiar_word_condition,mushrooms,mushroom_enoki_1_1.png,mushrooms,1,2231,1,1
participant749,67cfb8a562de5c8e881149b4,67cfc961db8b3b3c2e2b6183,3,familiar_word_condition,mushrooms,mushroom_enoki_3_1.png,mushrooms,2,3100,3,1
participant763,UNSAVED-STUDY,02ogalyzzmhn,0,novel_word_condition,shells,shell_fan_1_1.png,nefts,1,66649,1,1
participant763,UNSAVED-STUDY,02ogalyzzmhn,0,novel_word_condition,shells,shell_spiral_2_1.png,nefts,2,67251,2,1
participant763,UNSAVED-STUDY,02ogalyzzmhn,1,novel_word_condition,flowers,flower_star_3_1.png,tinches,1,1181,3,1
participant763,UNSAVED-STUDY,02ogalyzzmhn,1,novel_word_condition,flowers,flower_star_2_1.png,tinches,2,1562,2,1
participant763,UNSAVED-STUDY,02ogalyzzmhn,2,novel_word_condition,leaves,leaf_droplet_2_1.png,bines,1,1065,2,1
participant763,UNSAVED-STUDY,02ogalyzzmhn,2,novel_word_condition,leaves,leaf_bean_3_2.png,bines,2,1498,3,2
participant763,UNSAVED-STUDY,02ogalyzzmhn,3,novel_word_condition,mushrooms,mushroom_enoki_1_1.png,palts,1,1148,1,1
participant763,UNSAVED-STUDY,02ogalyzzmhn,3,novel_word_condition,mushrooms,mushroom_bell_3_2.png,palts,2,1498,3,2
participant77,67cfb8a562de5c8e881149b4,67cfbb15f1c35a5c3f917ee1,0,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,1,8918,2,1
